,year,month,day,dep_time,dep_delay,arr_time,arr_delay,carrier,tailnum,flight,origin,dest,air_time,distance,hour,minute
5570,2014,1,14,1525.0,5.0,1847.0,2.0,UA,N37287,1062,PDX,DEN,123.0,991,15.0,25.0
5571,2014,1,14,1526.0,-9.0,1609.0,-7.0,OO,N297SW,5331,PDX,RDM,26.0,116,15.0,26.0
5572,2014,1,14,1528.0,-7.0,1816.0,-11.0,AS,N626AS,101,SEA,ANC,212.0,1448,15.0,28.0
5573,2014,1,14,1531.0,-4.0,2055.0,-15.0,AA,N550AA,157,PDX,DFW,188.0,1616,15.0,31.0
5574,2014,1,14,1534.0,-3.0,1858.0,-7.0,F9,N918FR,148,SEA,DEN,125.0,1024,15.0,34.0
5575,2014,1,14,1536.0,-14.0,1745.0,-20.0,AS,N622AS,592,PDX,SNA,114.0,859,15.0,36.0
5576,2014,1,14,1541.0,-9.0,1754.0,-10.0,AS,N705AS,588,PDX,PSP,119.0,873,15.0,41.0
5577,2014,1,14,1543.0,-2.0,2130.0,0.0,AA,N3GEAA,2248,SEA,DFW,201.0,1660,15.0,43.0
5579,2014,1,14,1549.0,0.0,1911.0,2.0,F9,N208FR,786,PDX,DEN,121.0,991,15.0,49.0
5580,2014,1,14,1551.0,-9.0,1742.0,-13.0,AS,N408AS,338,SEA,OAK,94.0,672,15.0,51.0
5581,2014,1,14,1601.0,1.0,1753.0,-10.0,AS,N303AS,322,SEA,SJC,97.0,697,16.0,1.0
5582,2014,1,14,1602.0,-3.0,1733.0,-12.0,WN,N909WN,1071,PDX,SJC,80.0,569,16.0,2.0
5583,2014,1,14,1604.0,-4.0,1657.0,-3.0,OO,N583SW,5404,PDX,SEA,41.0,129,16.0,4.0
5584,2014,1,14,1616.0,-9.0,1823.0,-8.0,OO,N223AG,3462,PDX,ONT,113.0,838,16.0,16.0
5585,2014,1,14,1621.0,-4.0,1918.0,-4.0,AS,N713AS,85,SEA,ANC,216.0,1448,16.0,21.0
5586,2014,1,14,1621.0,-4.0,1813.0,-22.0,OO,N219AG,3494,PDX,SBA,100.0,784,16.0,21.0
5587,2014,1,14,1622.0,-3.0,2001.0,-4.0,WN,N713SW,336,SEA,PHX,142.0,1107,16.0,22.0
5588,2014,1,14,1624.0,4.0,1814.0,-6.0,WN,N937WN,20,SEA,OAK,96.0,672,16.0,24.0
5589,2014,1,14,1626.0,-4.0,1802.0,-10.0,AS,N614AS,402,PDX,SJC,85.0,569,16.0,26.0
5590,2014,1,14,1631.0,-4.0,1850.0,-13.0,AS,N588AS,466,SEA,LAX,122.0,954,16.0,31.0
5591,2014,1,14,1636.0,-4.0,2019.0,-41.0,AS,N596AS,867,SEA,OGG,328.0,2640,16.0,36.0
5592,2014,1,14,1641.0,-12.0,1907.0,-24.0,OO,N796SK,6527,SEA,LAX,122.0,954,16.0,41.0
5593,2014,1,14,1652.0,-8.0,1911.0,-19.0,VX,N842VA,796,SEA,LAX,122.0,954,16.0,52.0
5594,2014,1,14,1656.0,11.0,1917.0,-2.0,DL,N3733Z,2449,SEA,LAX,118.0,954,16.0,56.0
5595,2014,1,14,1711.0,11.0,1844.0,9.0,WN,N723SW,693,PDX,OAK,77.0,543,17.0,11.0
5596,2014,1,14,1719.0,-11.0,2001.0,-14.0,DL,N355NW,1194,PDX,SLC,82.0,630,17.0,19.0
5597,2014,1,14,1721.0,-7.0,1936.0,-23.0,B6,N537JB,1007,SEA,LGB,122.0,965,17.0,21.0
5598,2014,1,14,1722.0,-3.0,2012.0,-8.0,DL,N681DA,1457,SEA,SLC,89.0,689,17.0,22.0
5599,2014,1,14,1726.0,-4.0,1825.0,3.0,OO,N291SW,5417,PDX,SEA,39.0,129,17.0,26.0
5600,2014,1,14,1726.0,-10.0,1952.0,-3.0,OO,N810SK,4719,PDX,LAX,109.0,834,17.0,26.0
5601,2014,1,14,1727.0,-11.0,1824.0,-2.0,OO,N583SW,5401,SEA,PDX,39.0,129,17.0,27.0
5602,2014,1,14,1736.0,-4.0,2138.0,-32.0,AS,N581AS,815,SEA,LIH,344.0,2701,17.0,36.0
5603,2014,1,14,1742.0,-3.0,1955.0,-4.0,AS,N306AS,562,PDX,LAX,107.0,834,17.0,42.0
5604,2014,1,14,1743.0,-3.0,2132.0,-26.0,DL,N583NW,2237,SEA,HNL,326.0,2677,17.0,43.0
5605,2014,1,14,1755.0,-10.0,2017.0,-24.0,OO,N616QX,4744,SEA,LAX,120.0,954,17.0,55.0
5606,2014,1,14,1756.0,-4.0,2030.0,-10.0,WN,N368SW,122,PDX,SLC,85.0,630,17.0,56.0
5607,2014,1,14,1756.0,-9.0,1933.0,-12.0,VX,N521VA,948,PDX,SFO,83.0,550,17.0,56.0
5608,2014,1,14,1804.0,5.0,1945.0,-5.0,OO,N975SW,5553,PDX,SFO,85.0,550,18.0,4.0
5609,2014,1,14,1811.0,-4.0,2057.0,-3.0,AS,N584AS,109,SEA,ANC,208.0,1448,18.0,11.0
5610,2014,1,14,1812.0,-8.0,2137.0,-18.0,OO,N216AG,3498,SEA,COS,129.0,1068,18.0,12.0
5611,2014,1,14,1815.0,0.0,2007.0,-8.0,WN,N959WN,4193,SEA,OAK,93.0,672,18.0,15.0
5612,2014,1,14,1830.0,-5.0,2042.0,-13.0,WN,N438WN,3302,SEA,LAS,120.0,867,18.0,30.0
5613,2014,1,14,1832.0,-3.0,1932.0,-9.0,AS,N319AS,69,SEA,KTN,105.0,680,18.0,32.0
5614,2014,1,14,1832.0,12.0,2028.0,3.0,UA,N38446,1173,SEA,SFO,94.0,679,18.0,32.0
5615,2014,1,14,1836.0,-9.0,2100.0,-17.0,AS,N617AS,510,SEA,SNA,128.0,978,18.0,36.0
5616,2014,1,14,1840.0,-5.0,2108.0,-12.0,AS,N530AS,480,SEA,SAN,132.0,1050,18.0,40.0
5617,2014,1,14,1840.0,0.0,2103.0,0.0,OO,N693CA,4745,SEA,LAS,126.0,867,18.0,40.0
5618,2014,1,14,1841.0,-4.0,2058.0,13.0,AS,N754AS,302,SEA,SFO,98.0,679,18.0,41.0
5619,2014,1,14,1845.0,10.0,2010.0,-5.0,WN,N253WN,719,PDX,OAK,74.0,543,18.0,45.0
5620,2014,1,14,1847.0,-3.0,2101.0,-6.0,AS,N402AS,616,SEA,LAS,114.0,867,18.0,47.0
5621,2014,1,14,1850.0,-5.0,2033.0,-3.0,AS,N590AS,381,SEA,SMF,81.0,605,18.0,50.0
5622,2014,1,14,1851.0,-4.0,2241.0,1.0,AS,N320AS,630,SEA,PHX,139.0,1107,18.0,51.0
5623,2014,1,14,1851.0,-8.0,2030.0,-18.0,OO,N959SW,5559,PDX,SFO,81.0,550,18.0,51.0
5624,2014,1,14,1854.0,-11.0,2049.0,-21.0,VX,N849VA,759,SEA,SFO,97.0,679,18.0,54.0
5625,2014,1,14,1855.0,-10.0,1954.0,1.0,OO,N291SW,5424,SEA,PDX,35.0,129,18.0,55.0
5626,2014,1,14,1900.0,-10.0,2036.0,-24.0,AS,N644AS,379,PDX,SFO,82.0,550,19.0,0.0
5627,2014,1,14,1900.0,0.0,2020.0,0.0,WN,N482WN,747,PDX,SMF,67.0,479,19.0,0.0
5628,2014,1,14,1904.0,-6.0,1959.0,-3.0,OO,N583SW,5305,PDX,SEA,42.0,129,19.0,4.0
5629,2014,1,14,1918.0,-13.0,2127.0,-18.0,OO,N969SW,6367,SEA,SFO,103.0,679,19.0,18.0
5630,2014,1,14,1925.0,-5.0,2258.0,-4.0,AS,N799AS,672,SEA,DEN,127.0,1024,19.0,25.0
5631,2014,1,14,1929.0,64.0,2327.0,32.0,AS,N562AS,859,SEA,HNL,337.0,2677,19.0,29.0
5632,2014,1,14,1930.0,0.0,2127.0,-18.0,WN,N354SW,601,SEA,SJC,102.0,697,19.0,30.0
5633,2014,1,14,1934.0,19.0,2133.0,18.0,WN,N272WN,386,PDX,LAS,105.0,763,19.0,34.0
5634,2014,1,14,1936.0,-4.0,2152.0,-18.0,AS,N556AS,476,SEA,LAX,121.0,954,19.0,36.0
5635,2014,1,14,1936.0,1.0,2158.0,5.0,AS,N552AS,520,SEA,BUR,120.0,937,19.0,36.0
5636,2014,1,14,1937.0,-8.0,2203.0,-13.0,AS,N609AS,518,SEA,SNA,132.0,978,19.0,37.0
5637,2014,1,14,1941.0,-9.0,2234.0,-16.0,AS,N518AS,137,PDX,ANC,218.0,1542,19.0,41.0
5638,2014,1,14,1945.0,-10.0,2124.0,-15.0,AS,N517AS,404,PDX,SJC,84.0,569,19.0,45.0
5639,2014,1,14,1950.0,-10.0,2042.0,-20.0,AS,N611AS,694,SEA,GEG,37.0,224,19.0,50.0
5640,2014,1,14,1951.0,-4.0,2242.0,-13.0,AS,N546AS,129,SEA,FAI,217.0,1533,19.0,51.0
5641,2014,1,14,1958.0,13.0,2216.0,6.0,OO,N954SW,6250,PDX,LAX,112.0,834,19.0,58.0
5642,2014,1,14,2001.0,6.0,2134.0,-11.0,WN,N952WN,741,SEA,SMF,80.0,605,20.0,1.0
5643,2014,1,14,2011.0,-4.0,2203.0,-11.0,OO,N217AG,3490,SEA,FAT,97.0,748,20.0,11.0
5644,2014,1,14,2013.0,-2.0,2306.0,6.0,AS,N318AS,111,SEA,ANC,216.0,1448,20.0,13.0
5645,2014,1,14,2015.0,-5.0,2354.0,-5.0,AS,N769AS,632,SEA,PHX,144.0,1107,20.0,15.0
5646,2014,1,14,2028.0,-2.0,2200.0,-20.0,WN,N749SW,764,PDX,SJC,80.0,569,20.0,28.0
5647,2014,1,14,2035.0,-10.0,2250.0,-12.0,AS,N579AS,574,PDX,SAN,115.0,933,20.0,35.0
5648,2014,1,14,2036.0,6.0,2232.0,4.0,AS,N529AS,226,SEA,SJC,100.0,697,20.0,36.0
5649,2014,1,14,2058.0,-7.0,2340.0,-1.0,AS,N627AS,488,SEA,SAN,133.0,1050,20.0,58.0
5650,2014,1,14,2112.0,0.0,1.0,7.0,UA,N57439,1603,SEA,ANC,211.0,1448,21.0,12.0
5651,2014,1,14,2121.0,-4.0,2319.0,-21.0,AS,N309AS,300,SEA,SFO,99.0,679,21.0,21.0
5652,2014,1,14,2131.0,1.0,41.0,18.0,AS,N440AS,731,SEA,ANC,220.0,1448,21.0,31.0
5653,2014,1,14,2137.0,-8.0,603.0,16.0,B6,N559JB,264,SEA,JFK,301.0,2422,21.0,37.0
5654,2014,1,14,2138.0,-2.0,2310.0,-16.0,AS,N613AS,372,SEA,SMF,77.0,605,21.0,38.0
5655,2014,1,14,2154.0,1.0,606.0,4.0,UA,N77431,156,SEA,EWR,281.0,2402,21.0,54.0
5656,2014,1,14,2211.0,41.0,2400.0,33.0,AS,N767AS,358,SEA,OAK,93.0,672,22.0,11.0
5657,2014,1,14,2219.0,-6.0,119.0,-6.0,AS,N587AS,145,PDX,ANC,226.0,1542,22.0,19.0
5658,2014,1,14,2222.0,-3.0,2254.0,-8.0,OO,N579SW,5440,PDX,RDM,26.0,116,22.0,22.0
5659,2014,1,14,2222.0,-3.0,607.0,-1.0,US,N539UW,1944,SEA,CLT,265.0,2279,22.0,22.0
5660,2014,1,14,2243.0,63.0,59.0,49.0,AS,N315AS,450,SEA,LAX,120.0,954,22.0,43.0
5661,2014,1,14,2255.0,-5.0,453.0,-12.0,UA,N444UA,912,SEA,IAH,212.0,1874,22.0,55.0
5662,2014,1,14,2256.0,-9.0,147.0,-11.0,AS,N618AS,125,SEA,FAI,215.0,1533,22.0,56.0
5663,2014,1,14,2257.0,52.0,736.0,56.0,AA,N5EGAA,1070,SEA,MIA,312.0,2724,22.0,57.0
5664,2014,1,14,2257.0,12.0,632.0,17.0,DL,N654DL,2188,SEA,ATL,245.0,2182,22.0,57.0
5665,2014,1,14,2258.0,-2.0,2350.0,-7.0,AS,N760AS,698,SEA,GEG,34.0,224,22.0,58.0
5666,2014,1,14,2300.0,0.0,207.0,9.0,AS,N431AS,103,SEA,ANC,215.0,1448,23.0,0.0
5667,2014,1,14,2319.0,-1.0,449.0,-11.0,AA,N3ELAA,1230,SEA,DFW,194.0,1660,23.0,19.0
5672,2014,1,15,523.0,3.0,859.0,-6.0,US,N622AW,460,SEA,PHX,137.0,1107,5.0,23.0
5673,2014,1,15,523.0,3.0,847.0,-4.0,US,N545UW,649,PDX,PHX,129.0,1009,5.0,23.0
5674,2014,1,15,534.0,-6.0,852.0,-14.0,UA,N516UA,789,PDX,DEN,122.0,991,5.0,34.0
5675,2014,1,15,540.0,-5.0,859.0,-20.0,UA,N558UA,244,SEA,DEN,120.0,1024,5.0,40.0
5676,2014,1,15,549.0,-11.0,743.0,-19.0,AS,N705AS,330,SEA,SJC,100.0,697,5.0,49.0
5677,2014,1,15,550.0,-10.0,1126.0,-44.0,AA,N3BCAA,2240,SEA,ORD,199.0,1721,5.0,50.0
5678,2014,1,15,552.0,-8.0,1127.0,-23.0,AA,N3EDAA,1094,SEA,DFW,199.0,1660,5.0,52.0
5679,2014,1,15,552.0,-8.0,833.0,-15.0,DL,N698DL,1831,PDX,SLC,77.0,630,5.0,52.0
5680,2014,1,15,553.0,-7.0,739.0,-4.0,AS,N713AS,406,PDX,SJC,83.0,569,5.0,53.0
5681,2014,1,15,554.0,-6.0,808.0,-9.0,AS,N528AS,604,SEA,LAS,117.0,867,5.0,54.0
5682,2014,1,15,555.0,-5.0,1318.0,-11.0,DL,N375DA,2482,PDX,ATL,250.0,2172,5.0,55.0
5683,2014,1,15,556.0,-4.0,840.0,-22.0,DL,N3732J,1634,SEA,SLC,84.0,689,5.0,56.0
5684,2014,1,15,557.0,-8.0,1202.0,-14.0,UA,N57439,1101,SEA,IAH,220.0,1874,5.0,57.0
5685,2014,1,15,557.0,-3.0,740.0,-4.0,UA,N36469,1621,PDX,SFO,80.0,550,5.0,57.0
5686,2014,1,15,558.0,-2.0,854.0,9.0,AS,N549AS,81,SEA,ANC,218.0,1448,5.0,58.0
5687,2014,1,15,558.0,-7.0,1135.0,-24.0,UA,N456UA,646,PDX,ORD,200.0,1739,5.0,58.0
5688,2014,1,15,559.0,-1.0,928.0,-7.0,WN,N291WN,1927,PDX,PHX,132.0,1009,5.0,59.0
5689,2014,1,15,602.0,-3.0,802.0,-3.0,AS,N508AS,344,SEA,OAK,94.0,672,6.0,2.0
5690,2014,1,15,604.0,-6.0,806.0,-9.0,AS,N778AS,308,SEA,SFO,97.0,679,6.0,4.0
5691,2014,1,15,604.0,-6.0,838.0,-6.0,AS,N506AS,426,SEA,LAX,124.0,954,6.0,4.0
5692,2014,1,15,604.0,-11.0,832.0,-26.0,AS,N323AS,494,SEA,SAN,131.0,1050,6.0,4.0
5693,2014,1,15,604.0,4.0,1200.0,2.0,UA,N530UA,235,PDX,IAH,217.0,1825,6.0,4.0
5694,2014,1,15,606.0,-9.0,837.0,-10.0,AS,N589AS,524,SEA,SNA,129.0,978,6.0,6.0
5695,2014,1,15,612.0,-8.0,1158.0,-7.0,AA,N4XRAA,1650,PDX,DFW,193.0,1616,6.0,12.0
5696,2014,1,15,616.0,12.0,1151.0,-3.0,UA,N563UA,732,SEA,ORD,197.0,1721,6.0,16.0
5697,2014,1,15,619.0,-1.0,813.0,-12.0,VX,N524VA,751,SEA,SFO,99.0,679,6.0,19.0
5698,2014,1,15,625.0,-5.0,905.0,-10.0,WN,N409WN,3156,PDX,SLC,81.0,630,6.0,25.0
5699,2014,1,15,625.0,0.0,950.0,-10.0,WN,N627SW,1631,SEA,DEN,127.0,1024,6.0,25.0
5700,2014,1,15,627.0,-3.0,1356.0,-14.0,DL,N6712B,968,SEA,ATL,250.0,2182,6.0,27.0
5701,2014,1,15,631.0,-4.0,949.0,-11.0,WN,N961WN,419,PDX,DEN,120.0,991,6.0,31.0
5702,2014,1,15,632.0,-8.0,1012.0,4.0,AS,N791AS,646,PDX,PHX,132.0,1009,6.0,32.0
5703,2014,1,15,632.0,-3.0,858.0,1.0,OO,N613SK,4692,PDX,LAX,110.0,834,6.0,32.0
5704,2014,1,15,633.0,-7.0,840.0,-7.0,OO,N218AG,3456,PDX,BUR,108.0,817,6.0,33.0
5705,2014,1,15,634.0,-6.0,849.0,-11.0,AS,N513AS,572,PDX,SAN,119.0,933,6.0,34.0
5706,2014,1,15,634.0,-1.0,812.0,-8.0,WN,N687SW,563,SEA,SMF,81.0,605,6.0,34.0
5707,2014,1,15,638.0,-2.0,1221.0,-3.0,AS,N302AS,668,SEA,DFW,196.0,1660,6.0,38.0
5708,2014,1,15,638.0,3.0,1225.0,-10.0,WN,N935WN,1809,SEA,MDW,211.0,1733,6.0,38.0
5709,2014,1,15,640.0,-5.0,918.0,14.0,AS,N703AS,560,PDX,LAX,111.0,834,6.0,40.0
5710,2014,1,15,640.0,0.0,1237.0,2.0,WN,N943WN,173,PDX,MDW,215.0,1751,6.0,40.0
5711,2014,1,15,642.0,-13.0,1142.0,-28.0,AS,N318AS,36,SEA,MSP,158.0,1399,6.0,42.0
5712,2014,1,15,648.0,-2.0,1002.0,-21.0,AS,N551AS,682,SEA,DEN,120.0,1024,6.0,48.0
5713,2014,1,15,649.0,-11.0,901.0,-16.0,AS,N622AS,582,PDX,SNA,118.0,859,6.0,49.0
5714,2014,1,15,649.0,-1.0,811.0,-4.0,WN,N262WN,1181,PDX,SMF,67.0,479,6.0,49.0
5715,2014,1,15,651.0,-9.0,1050.0,-25.0,AS,N560AS,833,PDX,HNL,333.0,2603,6.0,51.0
5716,2014,1,15,652.0,-3.0,919.0,-6.0,AS,N303AS,470,SEA,LAX,123.0,954,6.0,52.0
5717,2014,1,15,652.0,-11.0,1455.0,-5.0,UA,N511UA,469,SEA,EWR,261.0,2402,6.0,52.0
5718,2014,1,15,654.0,-6.0,833.0,-7.0,VX,N837VA,84,PDX,SFO,82.0,550,6.0,54.0
5719,2014,1,15,656.0,-4.0,1241.0,-29.0,AA,N3JTAA,2218,PDX,ORD,209.0,1739,6.0,56.0
5720,2014,1,15,656.0,-4.0,941.0,-24.0,AS,N788AS,726,SEA,SLC,87.0,689,6.0,56.0
5721,2014,1,15,656.0,-4.0,928.0,-13.0,OO,N812SK,4597,SEA,LAX,126.0,954,6.0,56.0
5722,2014,1,15,657.0,-8.0,921.0,-14.0,VX,N633VA,1780,SEA,LAX,127.0,954,6.0,57.0
5723,2014,1,15,658.0,-7.0,806.0,-14.0,AS,N794AS,65,SEA,KTN,113.0,680,6.0,58.0
5724,2014,1,15,658.0,3.0,1355.0,-15.0,DL,N655DL,822,SEA,DTW,210.0,1927,6.0,58.0
5725,2014,1,15,658.0,-2.0,1018.0,-7.0,F9,N221FR,796,PDX,DEN,123.0,991,6.0,58.0
5726,2014,1,15,659.0,-1.0,911.0,-6.0,B6,N784JB,1121,PDX,LGB,113.0,846,6.0,59.0
5727,2014,1,15,659.0,-6.0,1204.0,-20.0,DL,N933DN,2090,PDX,MSP,165.0,1426,6.0,59.0
5728,2014,1,15,659.0,-1.0,1019.0,-14.0,F9,N206FR,358,SEA,DEN,118.0,1024,6.0,59.0
5729,2014,1,15,700.0,-5.0,920.0,-3.0,OO,N215AG,3460,PDX,ONT,120.0,838,7.0,0.0
5730,2014,1,15,701.0,-4.0,918.0,-4.0,AS,N524AS,606,SEA,LAS,116.0,867,7.0,1.0
5731,2014,1,15,701.0,-3.0,848.0,-11.0,UA,N73283,1001,PDX,SFO,87.0,550,7.0,1.0
5732,2014,1,15,702.0,-3.0,1238.0,-12.0,WN,N703SW,1987,SEA,MKE,195.0,1694,7.0,2.0
5733,2014,1,15,704.0,-6.0,929.0,14.0,AS,N596AS,332,SEA,SJC,100.0,697,7.0,4.0
5734,2014,1,15,704.0,-6.0,930.0,-11.0,OO,N219AG,3472,SEA,LGB,126.0,965,7.0,4.0
5735,2014,1,15,704.0,-4.0,1508.0,-5.0,UA,N562UA,583,PDX,EWR,280.0,2434,7.0,4.0
5736,2014,1,15,705.0,-5.0,1250.0,-15.0,AA,N3KUAA,1308,SEA,DFW,198.0,1660,7.0,5.0
5737,2014,1,15,706.0,-4.0,1524.0,8.0,DL,N706TW,2258,PDX,JFK,296.0,2454,7.0,6.0
5738,2014,1,15,706.0,-4.0,952.0,-20.0,DL,N369NB,2397,SEA,SLC,83.0,689,7.0,6.0
5739,2014,1,15,707.0,-8.0,1530.0,1.0,AA,N3GXAA,236,SEA,JFK,296.0,2422,7.0,7.0
5740,2014,1,15,708.0,8.0,1208.0,-6.0,DL,N3742C,2314,SEA,MSP,155.0,1399,7.0,8.0
5741,2014,1,15,710.0,-5.0,916.0,-2.0,AS,N708AS,626,PDX,LAS,106.0,763,7.0,10.0
5742,2014,1,15,710.0,-5.0,844.0,-16.0,WN,N954WN,380,PDX,SJC,81.0,569,7.0,10.0
5743,2014,1,15,711.0,-5.0,1044.0,-1.0,OO,N982SW,6219,PDX,DEN,125.0,991,7.0,11.0
5744,2014,1,15,712.0,-3.0,853.0,-4.0,AS,N563AS,805,SEA,SMF,80.0,605,7.0,12.0
5745,2014,1,15,715.0,-5.0,1007.0,38.0,AS,N409AS,222,SEA,SFO,115.0,679,7.0,15.0
5746,2014,1,15,716.0,-4.0,1106.0,-4.0,WN,N609SW,1008,SEA,PHX,145.0,1107,7.0,16.0
5747,2014,1,15,719.0,-1.0,1055.0,-10.0,AS,N786AS,642,SEA,PHX,141.0,1107,7.0,19.0
5748,2014,1,15,720.0,0.0,1108.0,-27.0,AS,N564AS,855,PDX,KOA,331.0,2607,7.0,20.0
5749,2014,1,15,720.0,-4.0,943.0,0.0,OO,N935SW,5639,SEA,SFO,107.0,679,7.0,20.0
5750,2014,1,15,722.0,-3.0,914.0,-11.0,AS,N614AS,380,PDX,SFO,85.0,550,7.0,22.0
5751,2014,1,15,722.0,-3.0,958.0,3.0,AS,N755AS,478,SEA,LAX,125.0,954,7.0,22.0
5752,2014,1,15,724.0,-1.0,829.0,11.0,OO,N579SW,5379,PDX,SEA,43.0,129,7.0,24.0
5753,2014,1,15,726.0,6.0,1605.0,38.0,DL,N717TW,418,SEA,JFK,315.0,2422,7.0,26.0
5754,2014,1,15,728.0,-7.0,953.0,-5.0,AS,N793AS,530,SEA,ONT,123.0,956,7.0,28.0
5755,2014,1,15,729.0,4.0,1002.0,0.0,AS,N597AS,240,SEA,SAN,135.0,1050,7.0,29.0
5756,2014,1,15,741.0,21.0,939.0,9.0,WN,N628SW,758,SEA,SJC,102.0,697,7.0,41.0
5757,2014,1,15,748.0,-12.0,1020.0,-2.0,AS,N423AS,568,PDX,LAX,111.0,834,7.0,48.0
5758,2014,1,15,751.0,-9.0,1521.0,-30.0,UA,N440UA,250,PDX,IAD,256.0,2327,7.0,51.0
5759,2014,1,15,752.0,-3.0,1004.0,-11.0,AS,N611AS,522,SEA,BUR,117.0,937,7.0,52.0
5760,2014,1,15,753.0,-7.0,1336.0,-21.0,UA,N27421,1466,SEA,ORD,200.0,1721,7.0,53.0
5761,2014,1,15,756.0,-1.0,1527.0,-17.0,UA,N594UA,419,SEA,IAD,250.0,2306,7.0,56.0
5762,2014,1,15,757.0,-3.0,1012.0,-8.0,WN,N731SA,51,SEA,LAS,116.0,867,7.0,57.0
5763,2014,1,15,759.0,-16.0,1352.0,-33.0,AA,N3KXAA,1236,SEA,ORD,197.0,1721,7.0,59.0
5764,2014,1,15,759.0,-1.0,1611.0,-9.0,AS,N408AS,16,SEA,MCO,291.0,2554,7.0,59.0
5765,2014,1,15,804.0,9.0,952.0,12.0,AS,N762AS,61,SEA,JNU,148.0,909,8.0,4.0
5766,2014,1,15,806.0,-4.0,1555.0,-5.0,AS,N581AS,4,SEA,DCA,265.0,2329,8.0,6.0
5768,2014,1,15,808.0,-2.0,1028.0,1.0,AS,N535AS,600,SEA,LAS,118.0,867,8.0,8.0
5769,2014,1,15,808.0,-2.0,1011.0,1.0,WN,N364SW,207,SEA,OAK,104.0,672,8.0,8.0
5770,2014,1,15,809.0,-11.0,1119.0,14.0,AS,N612AS,83,SEA,ANC,229.0,1448,8.0,9.0
5771,2014,1,15,823.0,-7.0,1223.0,-27.0,AS,N536AS,861,SEA,OGG,338.0,2640,8.0,23.0
5772,2014,1,15,826.0,-4.0,1421.0,-4.0,AS,N419AS,28,SEA,ORD,202.0,1721,8.0,26.0
5773,2014,1,15,826.0,-9.0,1057.0,-14.0,AS,N626AS,502,SEA,SNA,134.0,978,8.0,26.0
5774,2014,1,15,827.0,-3.0,1007.0,-3.0,WN,N220WN,153,PDX,OAK,88.0,543,8.0,27.0
5775,2014,1,15,828.0,-2.0,1416.0,1.0,AA,N3KTAA,312,SEA,DFW,199.0,1660,8.0,28.0
5776,2014,1,15,830.0,-10.0,1231.0,-24.0,HA,N381HA,21,SEA,HNL,320.0,2677,8.0,30.0
5777,2014,1,15,831.0,1.0,1321.0,-24.0,DL,N584NW,588,SEA,MSP,147.0,1399,8.0,31.0
5778,2014,1,15,831.0,1.0,1212.0,-4.0,US,N631AW,471,SEA,PHX,141.0,1107,8.0,31.0
5779,2014,1,15,834.0,-6.0,1723.0,3.0,AS,N548AS,34,SEA,FLL,325.0,2717,8.0,34.0
5780,2014,1,15,834.0,-1.0,1627.0,-12.0,US,N126UW,1935,SEA,PHL,267.0,2378,8.0,34.0
5781,2014,1,15,835.0,0.0,1556.0,-16.0,DL,N6700,128,SEA,ATL,237.0,2182,8.0,35.0
5782,2014,1,15,837.0,-3.0,1051.0,-15.0,OO,N821SK,4740,SEA,LAS,116.0,867,8.0,37.0
5783,2014,1,15,840.0,-5.0,1207.0,-8.0,US,N664AW,685,PDX,PHX,128.0,1009,8.0,40.0
5784,2014,1,15,841.0,-4.0,1630.0,-19.0,AS,N546AS,32,SEA,PHL,267.0,2378,8.0,41.0
5785,2014,1,15,844.0,-6.0,1246.0,-39.0,AS,N538AS,875,SEA,LIH,344.0,2701,8.0,44.0
5786,2014,1,15,845.0,0.0,937.0,4.0,OO,N579SW,5438,SEA,PDX,33.0,129,8.0,45.0
5787,2014,1,15,851.0,1.0,1047.0,-8.0,WN,N621SW,663,PDX,LAS,106.0,763,8.0,51.0
5788,2014,1,15,854.0,49.0,1429.0,39.0,AA,N4WPAA,1220,PDX,DFW,193.0,1616,8.0,54.0
5789,2014,1,15,855.0,-5.0,1118.0,-22.0,AS,N534AS,456,SEA,LAX,121.0,954,8.0,55.0
5790,2014,1,15,858.0,-2.0,1117.0,-2.0,AS,N407AS,614,SEA,LAS,119.0,867,8.0,58.0
5791,2014,1,15,902.0,-3.0,1657.0,-17.0,AS,N440AS,8,SEA,EWR,272.0,2402,9.0,2.0
5792,2014,1,15,909.0,-6.0,1633.0,-10.0,DL,N3739P,966,PDX,ATL,238.0,2172,9.0,9.0
5793,2014,1,15,912.0,-3.0,1246.0,-19.0,OO,N224AG,3466,PDX,TUS,137.0,1119,9.0,12.0
5794,2014,1,15,917.0,-7.0,1118.0,-17.0,UA,N76254,1135,SEA,SFO,99.0,679,9.0,17.0
5795,2014,1,15,920.0,-1.0,1024.0,10.0,OO,N291SW,5428,PDX,SEA,41.0,129,9.0,20.0
5796,2014,1,15,922.0,-3.0,1720.0,-15.0,AS,N518AS,30,PDX,BOS,282.0,2537,9.0,22.0
5797,2014,1,15,924.0,14.0,1146.0,1.0,AS,N613AS,558,SEA,PSP,128.0,987,9.0,24.0
5798,2014,1,15,933.0,-7.0,1727.0,-28.0,AS,N569AS,12,SEA,BOS,275.0,2496,9.0,33.0
5799,2014,1,15,936.0,-9.0,1713.0,-27.0,AS,N529AS,764,PDX,DCA,264.0,2350,9.0,36.0
5800,2014,1,15,940.0,-5.0,1313.0,23.0,AS,N706AS,131,PDX,ANC,240.0,1542,9.0,40.0
5801,2014,1,15,942.0,-8.0,1131.0,-24.0,VX,N839VA,753,SEA,SFO,96.0,679,9.0,42.0
